platform,channel_or_tag,sector,text,date,message_id
telegram,السائقين_السعوديين,نقل,من اشوف مشوار مو مناسب على طول ارفضه,2025-04-11,2006611
telegram,careem_drivers_sa,نقل,ما يستاهل لا تعب ولا وقت المشوار بعيد والربح ضعيف,2025-04-11,2006631
telegram,السائقين_السعوديين,نقل,السائقين الأجانب يزاحمون على الرحلات في كريم,2025-04-11,2006649
telegram,uber_ksa_drivers,نقل,اذا الوقت زاد ٨ دقايق وفوق ماافكهم غير مسويلي تعويض,2025-04-11,2006651
telegram,HungerStation_drivers,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2025-04-11,2006808
telegram,toYou_couriers,توصيل,يعطيكم العافيه يا شباب حولت مبلغ من كيتا ولحد الان ما وصلت,2025-04-11,2006810
telegram,jahez_couriers,توصيل,كنت اشتغل مرسول زمان اطلع ٢٠٠ في اليوم على ٨ طلبات,2025-04-11,2006834
telegram,delivery_ksa,توصيل,جاهز أحسن من مرسول في التوزيع والسعر,2025-04-11,2006842
twitter,mrsool_delivery,توصيل,ياشباب امس المغرب حولت مبلغ من كيتا ولحد الان ما وصلت,2025-04-11,2006877
telegram,jahez_couriers,توصيل,مانبي نقطع رزق احد بس والله غبنه توقف عند المطاعم وتنتظر,2025-04-11,2006890
telegram,keeta_couriers,توصيل,ذا شيفز تعاملهم مع المناديب أحسن من كيتا,2025-04-11,2007014
twitter,delivery_ksa,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2025-04-11,2007024
twitter,mostaql_workers,عمل_حر,دخلي من البرمجة هذا الشهر ٧٠٠٠ ريال,2025-04-11,2007042
telegram,freelancers_ksa,عمل_حر,نبي حماية للفريلانسر من الزبون اللي ما يدفع,2025-04-11,2007065
telegram,mostaql_workers,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2025-04-11,2007079
telegram,khamsat_ar,عمل_حر,upwork أو مستقل أيهما أفضل للسعوديين,2025-04-11,2007129
twitter,freelancers_ksa,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2025-04-11,2007130
twitter,khamsat_ar,عمل_حر,دخلي من البرمجة هذا الشهر ٧٠٠٠ ريال,2025-04-11,2007152
twitter,careem_drivers_sa,نقل,اقل شي ٤٥٠ واعلى شي ٥٥٠ خلال ١٢ ساعة على اوبر,2025-04-12,2006489
twitter,CreemUber,نقل,أحسن أوقات الشغل الفطور والغداء والذروة المسائية,2025-04-12,2006528
telegram,careem_drivers_sa,نقل,السائق هو الي يتعب ولابد تكون نسبة اوبر لها حد اعلى ٢٠ ريال,2025-04-12,2006534
telegram,kayan_ksa,نقل,رفضت رحلة بعيدة وخسرت bonus الاسبوع,2025-04-12,2006553
telegram,kayan_ksa,نقل,أوبر أفضل من بولت في توزيع الرحلات عندي,2025-04-12,2006597
twitter,kayan_ksa,نقل,وصلت ٥٠ رحلة هذا الأسبوع الحمد لله رب العالمين,2025-04-12,2006614
telegram,careem_drivers_sa,نقل,اتمنى الجميع يركز نتحرك بشكل جماعي نرفع شكاوى لوزارة النقل,2025-04-12,2006633
twitter,jeeny_ksa,نقل,جيني وصليني الاسعار خايسه جدا يعني الكيلو اقل من ريال,2025-04-12,2006645
telegram,uber_ksa_drivers,نقل,الزحمة في الرياض قاتلة والأرباح نازلة,2025-04-12,2006657
telegram,bolt_drivers_ksa,نقل,من حقك ترفض خدمته سيارتك وترفع بلاغ,2025-04-12,2006688
twitter,CreemUber,نقل,السائقين الأجانب يزاحمون على الرحلات في كريم,2025-04-12,2006703
telegram,toYou_couriers,توصيل,ذا شيفز تعاملهم مع المناديب أحسن من كيتا,2025-04-12,2006718
twitter,jahez_couriers,توصيل,والله اذا موترك ينفع في النقل الموجه افضل بمليون مرة,2025-04-12,2006735
telegram,keeta_couriers,توصيل,طلب وصل بارد لأن المطعم تأخر وراحت التقييم,2025-04-12,2006743
telegram,jahez_couriers,توصيل,مرسول الطلبات فل بس عيبه اطلب اي شي روح بنفسك,2025-04-12,2006747
twitter,HungerStation_drivers,توصيل,ياشباب امس المغرب حولت مبلغ من كيتا ولحد الان ما وصلت,2025-04-12,2006791
twitter,mrsool_delivery,توصيل,مشوار ابو ٢٠ زمان في كيتا الحين ب٩,2025-04-12,2006835
twitter,HungerStation_drivers,توصيل,مو محل وموظفين اغبياء هم الغلطانين مو المندوب,2025-04-12,2006846
telegram,HungerStation_drivers,توصيل,ياخوان الطلبات وقفت عندي من ساعة م جاني ولا طلب,2025-04-12,2006847
telegram,jahez_couriers,توصيل,كيتا الحين يقولك توصل الطلب وعشان تبلغ تأخير المطعم تنتظر,2025-04-12,2006884
telegram,thechefs_ksa,توصيل,مشكلة الباكدج الكبير ما يناسب الدراجة,2025-04-12,2006889
telegram,mrsool_delivery,توصيل,رحت محل اكل هندي وجبت طلب وشوربة واقعة جاني خصم ٥٠ ريال,2025-04-12,2006896
telegram,thechefs_ksa,توصيل,وصلت ٢٠٠ طلب هذا الشهر الحمد لله,2025-04-12,2006968
twitter,keeta_couriers,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2025-04-12,2006972
telegram,mrsool_delivery,توصيل,طلب وصل بارد لأن المطعم تأخر وراحت التقييم,2025-04-12,2007026
twitter,khamsat_ar,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2025-04-12,2007034
twitter,khamsat_ar,عمل_حر,مشروع ترجمة بكم تقدر تقدم,2025-04-12,2007059
telegram,freelancers_ksa,عمل_حر,منصة خمسات أفضل للمبتدئين في العمل الحر,2025-04-12,2007102
telegram,wasselni_drivers,نقل,السكوت ماراح ينفع خلونا نتحرك بشكل منظم,2025-04-13,2006486
telegram,uber_ksa_drivers,نقل,من اشوف مشوار مو مناسب على طول ارفضه,2025-04-13,2006537
telegram,careem_drivers_sa,نقل,اقل شي ٤٥٠ واعلى شي ٥٥٠ خلال ١٢ ساعة على اوبر,2025-04-13,2006559
telegram,Captains_saudi,نقل,اليوم الأوردرات كانت ممتازة والبخشيش زين الحمد لله,2025-04-13,2006562
telegram,jeeny_ksa,نقل,إلى متى يا اوبر نسبة عالية وفوق هذا تسعيرة زي وجهك,2025-04-13,2006630
telegram,uber_ksa_drivers,نقل,رفضت رحلة بعيدة وخسرت bonus الاسبوع,2025-04-13,2006653
telegram,bolt_drivers_ksa,نقل,رفضت رحلة بعيدة وخسرت bonus الاسبوع,2025-04-13,2006687
telegram,kayan_ksa,نقل,السكوت ماراح ينفع خلونا نتحرك بشكل منظم,2025-04-13,2006700
telegram,jahez_couriers,توصيل,كيتا الحين يقولك توصل الطلب وعشان تبلغ تأخير المطعم تنتظر,2025-04-13,2006715
telegram,thechefs_ksa,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2025-04-13,2006855
telegram,toYou_couriers,توصيل,ياخوان الطلبات وقفت عندي من ساعة م جاني ولا طلب,2025-04-13,2006909
telegram,jahez_couriers,توصيل,جاهز أحسن من مرسول في التوزيع والسعر,2025-04-13,2006913
telegram,mrsool_delivery,توصيل,مو محل وموظفين اغبياء هم الغلطانين مو المندوب,2025-04-13,2006985
telegram,keeta_couriers,توصيل,رحت محل اكل هندي وجبت طلب وشوربة واقعة جاني خصم ٥٠ ريال,2025-04-13,2006997
twitter,mrsool_delivery,توصيل,كنت اشتغل مرسول زمان اطلع ٢٠٠ في اليوم على ٨ طلبات,2025-04-13,2007012
twitter,delivery_ksa,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2025-04-13,2007017
telegram,khamsat_ar,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2025-04-13,2007052
telegram,khamsat_ar,عمل_حر,مشروع ترجمة بكم تقدر تقدم,2025-04-13,2007055
twitter,mostaql_workers,عمل_حر,مشروع ترجمة بكم تقدر تقدم,2025-04-13,2007086
twitter,freelancers_ksa,عمل_حر,upwork أو مستقل أيهما أفضل للسعوديين,2025-04-13,2007127
telegram,mostaql_workers,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2025-04-13,2007145
twitter,السائقين_السعوديين,نقل,جيني وصليني الاسعار خايسه جدا يعني الكيلو اقل من ريال,2025-04-14,2006476
twitter,bolt_drivers_ksa,نقل,ذروة ب كاش مع نسبتهم تشوفه مبلغ كويس بس يجيك بمشوار واحد بطاقة,2025-04-14,2006549
telegram,kayan_ksa,نقل,السائق هو الي يتعب ولابد تكون نسبة اوبر لها حد اعلى ٢٠ ريال,2025-04-14,2006581
telegram,Captains_saudi,نقل,بولت انا مااوثق في اي زبون يقولي بحولك مابحولك,2025-04-14,2006593
telegram,jeeny_ksa,نقل,اوبر مادري كيف يفكرون جاني مشوار والطرق كلها مقفله,2025-04-14,2006608
telegram,السائقين_السعوديين,نقل,جيني وصليني الاسعار خايسه جدا يعني الكيلو اقل من ريال,2025-04-14,2006622
telegram,السائقين_السعوديين,نقل,رفضت رحلة بعيدة وخسرت bonus الاسبوع,2025-04-14,2006646
telegram,kayan_ksa,نقل,اتمنى الجميع يركز نتحرك بشكل جماعي نرفع شكاوى لوزارة النقل,2025-04-14,2006672
twitter,delivery_ksa,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2025-04-14,2006726
twitter,toYou_couriers,توصيل,الدراجة تعطلت اليوم وخسرت شغل,2025-04-14,2006749
telegram,toYou_couriers,توصيل,جاهز أحسن من مرسول في التوزيع والسعر,2025-04-14,2006750
telegram,keeta_couriers,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2025-04-14,2006763
telegram,keeta_couriers,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2025-04-14,2006770
telegram,keeta_couriers,توصيل,امس وصلت طلب والعميل تأخر وراح عليي مكافأة موعد الوصول,2025-04-14,2006777
telegram,mrsool_delivery,توصيل,سلام وصلت طلب وسلمته للعميل بيدي وبعد نص ساعة خصموا قيمة الطلب,2025-04-14,2006805
telegram,mrsool_delivery,توصيل,مرسول رقم واحد بالتعويض يقولك توصل موقع العميل كلمنا,2025-04-14,2006814
telegram,thechefs_ksa,توصيل,الاسعار اختلفت بعد كثرة المنافسين ودخول كيتا بالاخص,2025-04-14,2006826
telegram,HungerStation_drivers,توصيل,يعطيكم العافيه يا شباب حولت مبلغ من كيتا ولحد الان ما وصلت,2025-04-14,2006829
twitter,delivery_ksa,توصيل,رحت محل اكل هندي وجبت طلب وشوربة واقعة جاني خصم ٥٠ ريال,2025-04-14,2006838
telegram,delivery_ksa,توصيل,مرسول شغال زي لوز ما عده كيتا,2025-04-14,2006875
telegram,toYou_couriers,توصيل,الدراجة تعطلت اليوم وخسرت شغل,2025-04-14,2006892
twitter,keeta_couriers,توصيل,امس السحور ٩ ريال و ١٠ ريال من كيتا ليش ولا حق التعب,2025-04-14,2006912
telegram,keeta_couriers,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2025-04-14,2006924
telegram,HungerStation_drivers,توصيل,الدراجة تعطلت اليوم وخسرت شغل,2025-04-14,2006950
telegram,delivery_ksa,توصيل,والله اذا موترك ينفع في النقل الموجه افضل بمليون مرة,2025-04-14,2006954
telegram,keeta_couriers,توصيل,مرسول شغال زي لوز ما عده كيتا,2025-04-14,2006962
telegram,HungerStation_drivers,توصيل,مشكلة الباكدج الكبير ما يناسب الدراجة,2025-04-14,2006969
telegram,mrsool_delivery,توصيل,امس السحور ٩ ريال و ١٠ ريال من كيتا ليش ولا حق التعب,2025-04-14,2006978
telegram,jahez_couriers,توصيل,الطلبات في رمضان تجنن ٣ أضعاف العادي,2025-04-14,2006988
telegram,jahez_couriers,توصيل,الطلبات في رمضان تجنن ٣ أضعاف العادي,2025-04-14,2006998
twitter,HungerStation_drivers,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2025-04-14,2007013
telegram,delivery_ksa,توصيل,وصلت ٢٠٠ طلب هذا الشهر الحمد لله,2025-04-14,2007019
twitter,khamsat_ar,عمل_حر,upwork أو مستقل أيهما أفضل للسعوديين,2025-04-14,2007062
twitter,freelancers_ksa,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2025-04-14,2007119
twitter,mostaql_workers,عمل_حر,أكملت مشروع تصميم بـ ٨٠٠ ريال في مستقل,2025-04-14,2007133
telegram,wasselni_drivers,نقل,من اشوف مشوار مو مناسب على طول ارفضه,2025-04-15,2006484
telegram,السائقين_السعوديين,نقل,متوسط دخلي اليوم ١٨٠ ريال بعد البنزين,2025-04-15,2006520
